6	37
20	46
1	49
2	13
14	31
17	30
13	27
22	48
15	37
9	31
4	38
5	41
18	43
3	40
1	16
24	48
13	34
27	43
17	42
23	43
14	31
2	24
18	37
7	39
21	44
0	40
12	48
23	38
4	28
0	19
17	46
7	38
20	39

